farm,animal_id,tag,obs,gender,weight,depth,partition,exp,interval,jobs,train_size,w_pred,abse,mbse,sque,mape,vi
Farm A,kZEJLOSQqT9gbr5LAIQg,0015,,1,35.1,0015_5385_2025_01_25_11_08_59_878590_DEPTH_320_240_1.png,test,run-3,"(30, 40]",[99],1444,40.07789,-4.97788848876953,4.97788848876953,24.779373806624193,0.14182018486522877,1.515698
Farm A,lfDcgA4V3DZ7c7ickaZZ,0126,,1,43.3,0126_1264_2025_01_25_10_42_32_289799_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[23],1444,37.98185,5.318150329589841,5.318150329589841,28.282722928116534,0.12282102377805638,3.8115997
Farm A,lfDcgA4V3DZ7c7ickaZZ,0126,,1,43.3,0126_1265_2025_01_25_10_42_32_397075_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[23],1444,38.69025,4.6097496032714815,4.6097496032714815,21.249791404861583,0.10646072986770166,3.8115997
Farm A,lfDcgA4V3DZ7c7ickaZZ,0126,,1,43.3,0126_1262_2025_01_25_10_42_32_088279_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[23],1444,36.75138,6.548619079589841,6.548619079589841,42.884411849568096,0.1512383159258624,3.8115997
Farm A,lfDcgA4V3DZ7c7ickaZZ,0126,,1,43.3,0126_1266_2025_01_25_10_42_32_489766_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[23],1444,39.560127,3.739872741699216,3.739872741699216,13.98664812410481,0.08637119495841146,3.8115997
Farm A,lfDcgA4V3DZ7c7ickaZZ,0126,,1,43.3,0126_1263_2025_01_25_10_42_32_191461_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[23],1444,35.989487,7.31051330566406,7.31051330566406,53.443604792291254,0.16883402553496674,3.8115997
Farm B,2XRc4DYLS1y0kCzEzSMo,6mf,,0,9.3,6mf_14521_2025_01_25_17_46_18_970384_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[247],1444,7.572448,1.7275522232055671,1.7275522232055671,2.9844366839024974,0.18575830357049108,16.10025
Farm B,2XRc4DYLS1y0kCzEzSMo,6mf,,0,9.3,6mf_14520_2025_01_25_17_46_18_875607_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[247],1444,8.675336,0.6246641159057624,0.6246641159057624,0.3902052577003278,0.06716818450599596,16.10025
Farm B,2XRc4DYLS1y0kCzEzSMo,6mf,,0,9.3,6mf_14518_2025_01_25_17_46_18_665948_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[247],1444,10.457739,-1.1577388763427727,1.1577388763427727,1.340359305795426,0.12448805121965298,16.10025
Farm B,2XRc4DYLS1y0kCzEzSMo,6mf,,0,9.3,6mf_14523_2025_01_25_17_46_19_180507_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[247],1444,9.391837,-0.09183712005615163,0.09183712005615163,0.008434056620208009,0.009874959145822756,16.10025
Farm B,2XRc4DYLS1y0kCzEzSMo,6mf,,0,9.3,6mf_14519_2025_01_25_17_46_18_772481_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[247],1444,7.6206546,1.6793454170227058,1.6793454170227058,2.8202010296751654,0.18057477602394684,16.10025
Farm B,2XRc4DYLS1y0kCzEzSMo,6mf,,0,9.3,6mf_14524_2025_01_25_17_46_19_304165_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[247],1444,6.27541,3.0245898246765144,3.0245898246765144,9.148143607536708,0.32522471233080796,16.10025
Farm B,2XRc4DYLS1y0kCzEzSMo,6mf,,0,9.3,6mf_14522_2025_01_25_17_46_19_073853_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[247],1444,8.159905,1.1400945663452156,1.1400945663452156,1.2998156202098852,0.12259081358550704,16.10025
Farm B,2XRc4DYLS1y0kCzEzSMo,6mf,,0,9.3,6mf_14517_2025_01_25_17_46_18_551746_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[247],1444,7.22714,2.0728600502014167,2.0728600502014167,4.29674878772102,0.22288817744101252,16.10025
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12044_2025_01_25_17_16_31_761982_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,13.1490965,-0.349096488952636,0.349096488952636,0.12186835859905791,0.027273163199424688,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12040_2025_01_25_17_16_31_316206_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,10.446735,2.3532646179199226,2.3532646179199226,5.5378543619538,0.18384879827499395,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12038_2025_01_25_17_16_31_109654_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,9.394751,3.4052494049072273,3.4052494049072273,11.595723509621026,0.26603510975837713,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12020_2025_01_25_17_16_29_328311_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,11.306837,1.493162918090821,1.493162918090821,2.229535499961496,0.11665335297584539,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12047_2025_01_25_17_16_32_078617_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,13.85807,-1.0580703735351555,1.0580703735351555,1.1195129153528236,0.08266174793243403,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12037_2025_01_25_17_16_31_004719_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,8.099937,4.700062561035157,4.700062561035157,22.09058807764436,0.36719238758087164,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12042_2025_01_25_17_16_31_547019_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,10.190338,2.6096618652343757,2.6096618652343757,6.810335050858561,0.2038798332214356,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12013_2025_01_25_17_16_28_609758_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,10.683322,2.1166780471801765,2.1166780471801765,4.480325955414486,0.1653654724359513,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12039_2025_01_25_17_16_31_209390_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,12.566499,0.2335012435913093,0.2335012435913093,0.05452283075868797,0.01824228465557104,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12041_2025_01_25_17_16_31_443215_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,9.495879,3.304120826721192,3.304120826721192,10.917214437572735,0.25813443958759313,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12024_2025_01_25_17_16_29_717456_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,10.354567,2.445433425903321,2.445433425903321,5.980144640525253,0.19104948639869695,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12046_2025_01_25_17_16_31_965411_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,13.616919,-0.8169185638427727,0.8169185638427727,0.6673559399509383,0.06382176280021662,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12014_2025_01_25_17_16_28_726225_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,14.422619,-1.6226188659667962,1.6226188659667962,2.632891984191372,0.12676709890365595,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12017_2025_01_25_17_16_29_027994_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,11.532702,1.267297554016114,1.267297554016114,1.6060430904152254,0.0990076214075089,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12045_2025_01_25_17_16_31_851244_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,13.266244,-0.46624393463134695,0.46624393463134695,0.21738340658051972,0.03642530739307398,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12031_2025_01_25_17_16_30_398084_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,12.543302,0.25669841766357493,0.25669841766357493,0.06589407763098316,0.02005456387996679,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12048_2025_01_25_17_16_32_176845_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,12.589588,0.21041183471679759,0.21041183471679759,0.04427314018888895,0.01643842458724981,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12016_2025_01_25_17_16_28_919728_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,14.46564,-1.6656400680541985,1.6656400680541985,2.774356836307595,0.13012813031673426,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12015_2025_01_25_17_16_28_824953_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,14.906702,-2.106702041625976,2.106702041625976,4.438193492191055,0.16458609700202936,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12034_2025_01_25_17_16_30_714175_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,13.365591,-0.5655910491943352,0.5655910491943352,0.31989323492874894,0.04418680071830744,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12023_2025_01_25_17_16_29_629229_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,10.9097805,1.8902194976806648,1.8902194976806648,3.5729297494121446,0.14767339825630194,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12030_2025_01_25_17_16_30_288056_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,10.794502,2.0054977416992195,2.0054977416992195,4.022021191960669,0.15667951107025152,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12027_2025_01_25_17_16_29_979094_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,10.368539,2.431461143493653,2.431461143493653,5.912003292319463,0.18995790183544164,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12029_2025_01_25_17_16_30_175681_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,8.839764,3.960236358642579,3.960236358642579,15.683472016314632,0.30939346551895147,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12019_2025_01_25_17_16_29_231085_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,12.240707,0.5592926025390632,0.5592926025390632,0.31280821525491853,0.04369473457336431,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12033_2025_01_25_17_16_30_615728_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,11.365035,1.4349649429321296,1.4349649429321296,2.0591243874442102,0.11210663616657263,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12026_2025_01_25_17_16_29_895542_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,10.27097,2.5290296554565437,2.5290296554565437,6.395990998178644,0.19758044183254247,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12043_2025_01_25_17_16_31_653930_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,12.540959,0.2590406417846687,0.2590406417846687,0.06710205409621303,0.02023755013942724,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12032_2025_01_25_17_16_30_507279_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,11.828489,0.9715106964111335,0.9715106964111335,0.9438330332412457,0.0758992731571198,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12021_2025_01_25_17_16_29_423282_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,12.735497,0.06450252532959055,0.06450252532959055,0.004160575773894471,0.005039259791374262,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12025_2025_01_25_17_16_29_806294_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,10.738804,2.06119613647461,2.06119613647461,4.24852951301786,0.1610309481620789,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12018_2025_01_25_17_16_29_136030_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,12.872755,-0.07275505065917898,0.07275505065917898,0.005293297396419699,0.005683988332748358,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12036_2025_01_25_17_16_30_904217_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,8.221881,4.578119087219239,4.578119087219239,20.95917437676112,0.35766555368900305,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12035_2025_01_25_17_16_30_811191_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,9.974215,2.825785446166993,2.825785446166993,7.985063387769191,0.22076448798179632,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12022_2025_01_25_17_16_29_525009_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,13.068658,-0.26865787506103445,0.26865787506103445,0.07217705383231039,0.020988896489143316,15.450093
Farm B,2uyLEd3dD7nwEltlRgrv,0137az,,1,12.8,0137az_12028_2025_01_25_17_16_30_071984_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[192],1444,9.6193905,3.1806095123291023,3.1806095123291023,10.11627686991837,0.24848511815071112,15.450093
Farm B,DQPZyXOdDR510o6poB7v,0020az,,1,44.2,0020az_7084_2025_01_25_16_52_44_638795_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[126],1444,42.676155,1.5238449096679716,1.5238449096679716,2.3221033087209886,0.03447612917800841,1.3380505
Farm B,DQPZyXOdDR510o6poB7v,0020az,,1,44.2,0020az_7087_2025_01_25_16_52_44_950579_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[126],1444,43.593628,0.6063720703125028,0.6063720703125028,0.3676870876550709,0.01371882512019237,1.3380505
Farm B,DQPZyXOdDR510o6poB7v,0020az,,1,44.2,0020az_7086_2025_01_25_16_52_44_851346_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[126],1444,43.77648,0.4235183715820341,0.4235183715820341,0.1793678110674979,0.009581863610453259,1.3380505
Farm B,DQPZyXOdDR510o6poB7v,0020az,,1,44.2,0020az_7085_2025_01_25_16_52_44_738528_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[126],1444,43.55659,0.643408966064456,0.643408966064456,0.41397509761213225,0.014556763938109863,1.3380505
Farm B,DQPZyXOdDR510o6poB7v,0020az,,1,44.2,0020az_7083_2025_01_25_16_52_44_542777_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[126],1444,42.34438,1.8556205749511747,1.8556205749511747,3.443327718182128,0.041982365949121594,1.3380505
Farm B,DQPZyXOdDR510o6poB7v,0020az,,1,44.2,0020az_7088_2025_01_25_16_52_45_055665_DEPTH_320_240_1.png,test,run-3,"(40, 55]",[126],1444,43.4409,0.759101104736331,0.759101104736331,0.5762344872119182,0.017174233138831017,1.3380505
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11893_2025_01_25_17_15_46_428938_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,18.73708,-1.4870796203613281,1.4870796203613281,2.211405797293992,0.08620751422384511,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11899_2025_01_25_17_15_47_028328_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,18.423306,-1.1733055114746094,1.1733055114746094,1.3766458232566947,0.06801771081012228,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11898_2025_01_25_17_15_46_936414_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,16.455488,0.7945117950439453,0.7945117950439453,0.6312489924639522,0.04605865478515625,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11903_2025_01_25_17_15_47_438732_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,16.975151,0.27484893798828125,0.27484893798828125,0.07554193871328607,0.015933271767436596,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11902_2025_01_25_17_15_47_332937_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,17.865774,-0.6157741546630859,0.6157741546630859,0.3791778095510381,0.03569705244423686,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11889_2025_01_25_17_15_46_030400_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,20.871634,-3.621633529663086,3.621633529663086,13.116229423179902,0.2099497698355412,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11892_2025_01_25_17_15_46_330353_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,18.974396,-1.724395751953125,1.724395751953125,2.9735407093539834,0.09996497112771739,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11888_2025_01_25_17_15_45_929510_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,18.875984,-1.6259841918945312,1.6259841918945312,2.643824592290912,0.09425995315330615,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11891_2025_01_25_17_15_46_220153_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,17.407764,-0.15776443481445312,0.15776443481445312,0.02488961689232383,0.009145764337069746,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11895_2025_01_25_17_15_46_635473_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,19.02768,-1.777679443359375,1.777679443359375,3.1601442033424973,0.10305388077445653,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11890_2025_01_25_17_15_46_124008_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,18.781393,-1.531393051147461,1.531393051147461,2.34516467710273,0.08877640876217165,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11900_2025_01_25_17_15_47_135026_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,17.265232,-0.015232086181640625,0.015232086181640625,0.00023201644944492728,0.0008830194887907609,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11887_2025_01_25_17_15_45_840661_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,20.94917,-3.699169158935547,3.699169158935547,13.683852466419921,0.2144445889237998,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11897_2025_01_25_17_15_46_843964_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,16.03096,1.2190399169921875,1.2190399169921875,1.4860583192203194,0.07066898069519928,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11901_2025_01_25_17_15_47_232163_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,19.01728,-1.7672805786132812,1.7672805786132812,3.123280643543694,0.10245104803555254,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11894_2025_01_25_17_15_46_533905_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,18.995562,-1.7455615997314453,1.7455615997314453,3.0469852984570025,0.10119197679602582,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11896_2025_01_25_17_15_46_740616_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,17.109842,0.14015769958496094,0.14015769958496094,0.01964418075294816,0.008125084033910778,7.513413
Farm B,EcmdmsDQ3dkq5AXA8ZUz,0130az,,1,17.25,0130az_11886_2025_01_25_17_15_45_750855_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[188],1444,16.933495,0.31650543212890625,0.31650543212890625,0.10017568856710568,0.018348140992980072,7.513413
Farm B,H0Ul8DGCV03CFN28pyos,0050vd,,1,38.95,0050vd_9775_2025_01_25_17_03_56_857407_DEPTH_320_240_1.png,test,run-3,"(30, 40]",[158],1444,36.511105,2.4388954162597685,2.4388954162597685,5.9482108514529095,0.06261605690012242,6.085722
Farm B,H0Ul8DGCV03CFN28pyos,0050vd,,1,38.95,0050vd_9774_2025_01_25_17_03_56_760804_DEPTH_320_240_1.png,test,run-3,"(30, 40]",[158],1444,34.31485,4.635150146484378,4.635150146484378,21.484616880454148,0.11900257115492625,6.085722
Farm B,H0Ul8DGCV03CFN28pyos,0050vd,,1,38.95,0050vd_9777_2025_01_25_17_03_57_053065_DEPTH_320_240_1.png,test,run-3,"(30, 40]",[158],1444,39.657635,-0.707634735107419,0.707634735107419,0.5007469183305471,0.01816777240327135,6.085722
Farm B,H0Ul8DGCV03CFN28pyos,0050vd,,1,38.95,0050vd_9776_2025_01_25_17_03_56_954671_DEPTH_320_240_1.png,test,run-3,"(30, 40]",[158],1444,36.025673,2.9243270874023466,2.9243270874023466,8.551688914115092,0.07507900096026564,6.085722
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12563_2025_01_25_17_19_49_271235_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,8.803405,0.9965951919555671,0.9965951919555671,0.9932019766289537,0.10169338693424154,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12554_2025_01_25_17_19_48_293051_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,8.784949,1.0150506973266609,1.0150506973266609,1.0303279181433405,0.1035766017680266,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12561_2025_01_25_17_19_49_058831_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,7.6485405,2.151459503173829,2.151459503173829,4.628777993796978,0.21953668399732945,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12557_2025_01_25_17_19_48_619976_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,6.8014665,2.998533535003663,2.998533535003663,8.991203360541562,0.3059728096942513,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12565_2025_01_25_17_19_49_482564_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,8.383587,1.4164131164550788,1.4164131164550788,2.0062261164659887,0.1445319506586815,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12548_2025_01_25_17_19_47_647764_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,9.9456215,-0.14562149047851491,0.14562149047851491,0.02120561848918421,0.014859335763113766,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12552_2025_01_25_17_19_48_064591_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,9.237663,0.562336730957032,0.562336730957032,0.31622259898344135,0.057381299077248156,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12555_2025_01_25_17_19_48_386206_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,6.94305,2.8569500923156745,2.8569500923156745,8.162163829982541,0.2915255196240484,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12553_2025_01_25_17_19_48_177756_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,9.918511,-0.11851139068603445,0.11851139068603445,0.014044949722337892,0.01209299904959535,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12558_2025_01_25_17_19_48_731727_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,7.3758473,2.4241526603698738,2.4241526603698738,5.876516120778336,0.2473625163642728,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12549_2025_01_25_17_19_47_747868_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,7.781419,2.018581199645997,2.018581199645997,4.074670059564272,0.20597767343326495,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12556_2025_01_25_17_19_48_505046_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,7.3263154,2.4736845970153816,2.4736845970153816,6.119115485511151,0.2524167956138144,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12564_2025_01_25_17_19_49_368230_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,7.7594767,2.040523338317872,2.040523338317872,4.163735494219912,0.20821666717529302,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12562_2025_01_25_17_19_49_158398_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,8.045598,1.7544019699096687,1.7544019699096687,3.077926272022926,0.17902060917445597,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12560_2025_01_25_17_19_48_953771_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,8.411227,1.3887727737426765,1.3887727737426765,1.9286898170889273,0.1417115075247629,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12547_2025_01_25_17_19_47_541814_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,9.892403,-0.09240264892578054,0.09240264892578054,0.008538249528501051,0.009428841727120463,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12546_2025_01_25_17_19_47_441598_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,7.023648,2.776352214813233,2.776352214813233,7.708131620698345,0.28330124640951354,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12559_2025_01_25_17_19_48_841841_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,9.457934,0.342065620422364,0.342065620422364,0.1170088886749368,0.03490465514513918,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12551_2025_01_25_17_19_47_958972_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,9.419627,0.38037281036377024,0.38037281036377024,0.1446834748640327,0.038813552077935735,13.467754
Farm B,IdQXnb3BD8hhSsLXb0nm,0121vd,,1,9.8,0121vd_12550_2025_01_25_17_19_47_850375_DEPTH_320_240_1.png,test,run-3,"(0, 10]",[203],1444,10.522881,-0.722880554199218,0.722880554199218,0.5225562956393686,0.07376332185706307,13.467754
Farm B,L2rhm1elcYhCMuhI5G6G,0126vd,,1,15.45,0126vd_13125_2025_01_25_17_23_20_734421_DEPTH_320_240_1.png,test,run-3,"(10, 20]",[216],1444,14.6338,0.8162004470825188,0.8162004470825188,0.6661831698177036,0.05282850790178115,15.148595
