farm,animal_id,weight,woolLevel,score,captured_at_as_min,depth,unexpected_behavior,gender
Farm A,j1ek07l0CJnNev3AYnAJ,11.3,0.0,5.0,653,511_3167_2025_01_25_10_53_08_515904_DEPTH_320_240_1.png,False,0
Farm A,j1ek07l0CJnNev3AYnAJ,11.3,0.0,5.0,653,511_3172_2025_01_25_10_53_09_015854_DEPTH_320_240_1.png,False,0
Farm A,j1ek07l0CJnNev3AYnAJ,11.3,0.0,5.0,653,511_3173_2025_01_25_10_53_09_109927_DEPTH_320_240_1.png,False,0
Farm A,j1ek07l0CJnNev3AYnAJ,11.3,0.0,5.0,653,511_3166_2025_01_25_10_53_08_409401_DEPTH_320_240_1.png,False,0
Farm A,j1ek07l0CJnNev3AYnAJ,11.3,0.0,5.0,653,511_3169_2025_01_25_10_53_08_723620_DEPTH_320_240_1.png,False,0
Farm A,j1ek07l0CJnNev3AYnAJ,11.3,0.0,5.0,653,511_3174_2025_01_25_10_53_09_209789_DEPTH_320_240_1.png,False,0
Farm A,jNVoLqyy5bfTPWcdgsgg,44.2,1.0,2.0,644,010_1709_2025_01_25_10_44_44_835586_DEPTH_320_240_1.png,False,1
Farm A,jNVoLqyy5bfTPWcdgsgg,44.2,1.0,2.0,644,010_1706_2025_01_25_10_44_44_542184_DEPTH_320_240_1.png,False,1
Farm A,jNVoLqyy5bfTPWcdgsgg,44.2,1.0,2.0,644,010_1707_2025_01_25_10_44_44_633164_DEPTH_320_240_1.png,False,1
Farm A,jNVoLqyy5bfTPWcdgsgg,44.2,1.0,2.0,644,010_1708_2025_01_25_10_44_44_736092_DEPTH_320_240_1.png,False,1
Farm A,jNVoLqyy5bfTPWcdgsgg,44.2,1.0,2.0,644,010_1705_2025_01_25_10_44_44_440287_DEPTH_320_240_1.png,False,1
Farm A,jNVoLqyy5bfTPWcdgsgg,44.2,1.0,2.0,644,010_1704_2025_01_25_10_44_44_344998_DEPTH_320_240_1.png,False,1
Farm A,k1rtm0aBNCYmWmPJ8XsY,15.5,0.0,5.0,647,502_2262_2025_01_25_10_47_24_254741_DEPTH_320_240_1.png,False,1
Farm A,k1rtm0aBNCYmWmPJ8XsY,15.5,0.0,5.0,647,502_2260_2025_01_25_10_47_24_054609_DEPTH_320_240_1.png,False,1
Farm A,k1rtm0aBNCYmWmPJ8XsY,15.5,0.0,5.0,647,502_2261_2025_01_25_10_47_24_153240_DEPTH_320_240_1.png,False,1
Farm A,k1rtm0aBNCYmWmPJ8XsY,15.5,0.0,5.0,647,502_2263_2025_01_25_10_47_24_640278_DEPTH_320_240_1.png,False,1
Farm A,kZEJLOSQqT9gbr5LAIQg,35.1,1.0,2.0,668,0015_5384_2025_01_25_11_08_59_779087_DEPTH_320_240_1.png,False,1
Farm A,kZEJLOSQqT9gbr5LAIQg,35.1,1.0,2.0,669,0015_5387_2025_01_25_11_09_00_075039_DEPTH_320_240_1.png,False,1
Farm A,kZEJLOSQqT9gbr5LAIQg,35.1,1.0,2.0,668,0015_5386_2025_01_25_11_08_59_979597_DEPTH_320_240_1.png,False,1
Farm A,kZEJLOSQqT9gbr5LAIQg,35.1,1.0,2.0,668,0015_5385_2025_01_25_11_08_59_878590_DEPTH_320_240_1.png,False,1
Farm A,lfDcgA4V3DZ7c7ickaZZ,43.3,0.0,2.0,642,0126_1264_2025_01_25_10_42_32_289799_DEPTH_320_240_1.png,False,1
Farm A,lfDcgA4V3DZ7c7ickaZZ,43.3,0.0,2.0,642,0126_1265_2025_01_25_10_42_32_397075_DEPTH_320_240_1.png,False,1
Farm A,lfDcgA4V3DZ7c7ickaZZ,43.3,0.0,2.0,642,0126_1262_2025_01_25_10_42_32_088279_DEPTH_320_240_1.png,False,1
Farm A,lfDcgA4V3DZ7c7ickaZZ,43.3,0.0,2.0,642,0126_1266_2025_01_25_10_42_32_489766_DEPTH_320_240_1.png,False,1
Farm A,lfDcgA4V3DZ7c7ickaZZ,43.3,0.0,2.0,642,0126_1263_2025_01_25_10_42_32_191461_DEPTH_320_240_1.png,False,1
Farm A,pTKqkNdVMV29j3No4Fs2,45.0,2.0,3.0,654,0055_3454_2025_01_25_10_54_45_079229_DEPTH_320_240_1.png,False,1
Farm A,pTKqkNdVMV29j3No4Fs2,45.0,2.0,3.0,654,0055_3453_2025_01_25_10_54_44_970640_DEPTH_320_240_1.png,False,1
Farm A,q5HypzVEAWnBKOHVSmYE,41.75,1.0,2.0,666,263_4777_2025_01_25_11_06_13_556571_DEPTH_320_240_1.png,False,1
Farm A,q5HypzVEAWnBKOHVSmYE,41.75,1.0,2.0,666,263_4778_2025_01_25_11_06_13_648442_DEPTH_320_240_1.png,False,1
Farm A,q5HypzVEAWnBKOHVSmYE,41.75,1.0,2.0,666,263_4776_2025_01_25_11_06_13_460154_DEPTH_320_240_1.png,False,1
Farm A,qrpVXkP4reHoqmL70gd7,43.55,0.0,3.0,664,0056_4534_2025_01_25_11_04_03_859069_DEPTH_320_240_1.png,False,1
Farm A,qrpVXkP4reHoqmL70gd7,43.55,0.0,3.0,664,0056_4532_2025_01_25_11_04_03_663841_DEPTH_320_240_1.png,False,1
Farm A,qrpVXkP4reHoqmL70gd7,43.55,0.0,3.0,664,0056_4531_2025_01_25_11_04_03_564476_DEPTH_320_240_1.png,False,1
Farm A,qrpVXkP4reHoqmL70gd7,43.55,0.0,3.0,664,0056_4533_2025_01_25_11_04_03_759053_DEPTH_320_240_1.png,False,1
Farm A,sqRvFZwuSn0wXtovC8kF,64.35,1.0,4.0,642,799_1183_2025_01_25_10_42_14_670469_DEPTH_320_240_1.png,False,0
Farm A,sqRvFZwuSn0wXtovC8kF,64.35,1.0,4.0,642,799_1182_2025_01_25_10_42_14_563952_DEPTH_320_240_1.png,False,0
Farm A,sqRvFZwuSn0wXtovC8kF,64.35,1.0,4.0,642,799_1181_2025_01_25_10_42_14_468343_DEPTH_320_240_1.png,False,0
Farm A,t7bfO9bfXXXRsM9hlXUl,33.3,1.0,2.0,639,0184_696_2025_01_25_10_39_29_803575_DEPTH_320_240_1.png,False,1
Farm A,t7bfO9bfXXXRsM9hlXUl,33.3,1.0,2.0,639,0184_695_2025_01_25_10_39_29_685642_DEPTH_320_240_1.png,False,1
Farm A,t7bfO9bfXXXRsM9hlXUl,33.3,1.0,2.0,639,0184_697_2025_01_25_10_39_29_914366_DEPTH_320_240_1.png,False,1
Farm A,t7bfO9bfXXXRsM9hlXUl,33.3,1.0,2.0,639,0184_691_2025_01_25_10_39_29_269340_DEPTH_320_240_1.png,False,1
Farm A,t7bfO9bfXXXRsM9hlXUl,33.3,1.0,2.0,639,0184_693_2025_01_25_10_39_29_483512_DEPTH_320_240_1.png,False,1
Farm A,t7bfO9bfXXXRsM9hlXUl,33.3,1.0,2.0,639,0184_692_2025_01_25_10_39_29_367910_DEPTH_320_240_1.png,False,1
Farm A,t7bfO9bfXXXRsM9hlXUl,33.3,1.0,2.0,639,0184_690_2025_01_25_10_39_29_166216_DEPTH_320_240_1.png,False,1
Farm A,t7bfO9bfXXXRsM9hlXUl,33.3,1.0,2.0,639,0184_689_2025_01_25_10_39_29_079022_DEPTH_320_240_1.png,False,1
Farm A,t7bfO9bfXXXRsM9hlXUl,33.3,1.0,2.0,639,0184_694_2025_01_25_10_39_29_586661_DEPTH_320_240_1.png,False,1
Farm A,tja7Qqfq46BcYKP02Z8i,19.85,0.0,5.0,649,994_2609_2025_01_25_10_49_29_783705_DEPTH_320_240_1.png,False,1
Farm A,tja7Qqfq46BcYKP02Z8i,19.85,0.0,5.0,649,994_2608_2025_01_25_10_49_29_681703_DEPTH_320_240_1.png,False,1
Farm A,tja7Qqfq46BcYKP02Z8i,19.85,0.0,5.0,649,994_2610_2025_01_25_10_49_29_892507_DEPTH_320_240_1.png,False,1
Farm A,uGIfTxI5NjqvKLLsShT4,13.9,0.0,5.0,663,999_4483_2025_01_25_11_03_31_111486_DEPTH_320_240_1.png,False,0
Farm A,uGIfTxI5NjqvKLLsShT4,13.9,0.0,5.0,663,999_4484_2025_01_25_11_03_31_210633_DEPTH_320_240_1.png,False,0
Farm A,uGIfTxI5NjqvKLLsShT4,13.9,0.0,5.0,663,999_4482_2025_01_25_11_03_30_988203_DEPTH_320_240_1.png,False,0
Farm A,uGIfTxI5NjqvKLLsShT4,13.9,0.0,5.0,663,999_4485_2025_01_25_11_03_31_309990_DEPTH_320_240_1.png,False,0
Farm A,uVdDQIdjayqHQaRkeL4V,33.85,0.0,3.0,649,0020_2656_2025_01_25_10_49_47_348541_DEPTH_320_240_1.png,False,1
Farm A,uVdDQIdjayqHQaRkeL4V,33.85,0.0,3.0,649,0020_2657_2025_01_25_10_49_47_451485_DEPTH_320_240_1.png,False,1
Farm A,uVdDQIdjayqHQaRkeL4V,33.85,0.0,3.0,649,0020_2654_2025_01_25_10_49_47_156998_DEPTH_320_240_1.png,False,1
Farm A,uVdDQIdjayqHQaRkeL4V,33.85,0.0,3.0,649,0020_2655_2025_01_25_10_49_47_248151_DEPTH_320_240_1.png,False,1
Farm A,uwxxjlhEAUNb6O1E2Df5,13.05,0.0,5.0,645,996_1774_2025_01_25_10_45_14_446157_DEPTH_320_240_1.png,False,1
Farm A,uwxxjlhEAUNb6O1E2Df5,13.05,0.0,5.0,645,996_1772_2025_01_25_10_45_14_245520_DEPTH_320_240_1.png,False,1
Farm A,uwxxjlhEAUNb6O1E2Df5,13.05,0.0,5.0,645,996_1775_2025_01_25_10_45_14_545696_DEPTH_320_240_1.png,False,1
Farm A,uwxxjlhEAUNb6O1E2Df5,13.05,0.0,5.0,645,996_1773_2025_01_25_10_45_14_346781_DEPTH_320_240_1.png,False,1
Farm A,wxQWar4b3KtXqJAzSPys,42.7,0.0,2.0,630,0277_312_2025_01_25_10_30_03_072838_DEPTH_320_240_1.png,False,1
Farm A,wxQWar4b3KtXqJAzSPys,42.7,0.0,2.0,630,0277_313_2025_01_25_10_30_03_173785_DEPTH_320_240_1.png,False,1
Farm A,wxQWar4b3KtXqJAzSPys,42.7,0.0,2.0,630,0277_314_2025_01_25_10_30_03_269796_DEPTH_320_240_1.png,False,1
Farm A,wxQWar4b3KtXqJAzSPys,42.7,0.0,2.0,630,0277_316_2025_01_25_10_30_03_472154_DEPTH_320_240_1.png,False,1
Farm A,wxQWar4b3KtXqJAzSPys,42.7,0.0,2.0,630,0277_317_2025_01_25_10_30_03_571635_DEPTH_320_240_1.png,False,1
Farm A,wxQWar4b3KtXqJAzSPys,42.7,0.0,2.0,630,0277_315_2025_01_25_10_30_03_371138_DEPTH_320_240_1.png,False,1
Farm A,wxQWar4b3KtXqJAzSPys,42.7,0.0,2.0,630,0277_311_2025_01_25_10_30_02_978256_DEPTH_320_240_1.png,False,1
Farm A,xbJgoyFd8bXOFhQ1c6br,15.1,0.0,5.0,672,993_5750_2025_01_25_11_12_00_967653_DEPTH_320_240_1.png,False,1
Farm A,xbJgoyFd8bXOFhQ1c6br,15.1,0.0,5.0,672,993_5748_2025_01_25_11_12_00_767219_DEPTH_320_240_1.png,False,1
Farm A,xbJgoyFd8bXOFhQ1c6br,15.1,0.0,5.0,672,993_5749_2025_01_25_11_12_00_871754_DEPTH_320_240_1.png,False,1
Farm A,xbJgoyFd8bXOFhQ1c6br,15.1,0.0,5.0,672,993_5752_2025_01_25_11_12_01_158831_DEPTH_320_240_1.png,False,1
Farm A,xbJgoyFd8bXOFhQ1c6br,15.1,0.0,5.0,672,993_5751_2025_01_25_11_12_01_062344_DEPTH_320_240_1.png,False,1
Farm A,ycc74CLvCt23KAjnHFTj,51.6,1.0,2.0,649,0219_2491_2025_01_25_10_49_03_725135_DEPTH_320_240_1.png,True,1
Farm A,ycc74CLvCt23KAjnHFTj,51.6,1.0,2.0,649,0219_2492_2025_01_25_10_49_03_826178_DEPTH_320_240_1.png,True,1
Farm A,ycc74CLvCt23KAjnHFTj,51.6,1.0,2.0,649,0219_2494_2025_01_25_10_49_04_025294_DEPTH_320_240_1.png,True,1
Farm A,ycc74CLvCt23KAjnHFTj,51.6,1.0,2.0,649,0219_2493_2025_01_25_10_49_03_928098_DEPTH_320_240_1.png,True,1
Farm A,yehKLuyY9g1uL39F31Vs,39.2,2.0,2.0,672,0428_5813_2025_01_25_11_12_13_555943_DEPTH_320_240_1.png,False,1
Farm A,yehKLuyY9g1uL39F31Vs,39.2,2.0,2.0,672,0428_5814_2025_01_25_11_12_13_653289_DEPTH_320_240_1.png,False,1
Farm A,yehKLuyY9g1uL39F31Vs,39.2,2.0,2.0,672,0428_5816_2025_01_25_11_12_13_855300_DEPTH_320_240_1.png,False,1
Farm A,yehKLuyY9g1uL39F31Vs,39.2,2.0,2.0,672,0428_5815_2025_01_25_11_12_13_755236_DEPTH_320_240_1.png,False,1
Farm A,yehKLuyY9g1uL39F31Vs,39.2,2.0,2.0,672,0428_5817_2025_01_25_11_12_13_955967_DEPTH_320_240_1.png,False,1
Farm A,zIU6ld1ffI2y6EdOY16K,17.7,0.0,5.0,658,986_3611_2025_01_25_10_58_10_360289_DEPTH_320_240_1.png,True,1
Farm A,zIU6ld1ffI2y6EdOY16K,17.7,0.0,5.0,658,986_3610_2025_01_25_10_58_10_263946_DEPTH_320_240_1.png,True,1
Farm A,zIU6ld1ffI2y6EdOY16K,17.7,0.0,5.0,658,986_3609_2025_01_25_10_58_10_161309_DEPTH_320_240_1.png,True,1
Farm A,zIU6ld1ffI2y6EdOY16K,17.7,0.0,5.0,658,986_3608_2025_01_25_10_58_10_057971_DEPTH_320_240_1.png,True,1
Farm A,zbbrTxhhcZBu0NL7dnuZ,83.65,1.0,3.0,659,59_3768_2025_01_25_10_59_16_900752_DEPTH_320_240_1.png,False,0
Farm A,zbbrTxhhcZBu0NL7dnuZ,83.65,1.0,3.0,659,59_3769_2025_01_25_10_59_17_013332_DEPTH_320_240_1.png,False,0
Farm A,zcrGV19YXnfoF4pRYHLS,18.75,0.0,5.0,670,988_5497_2025_01_25_11_10_01_132312_DEPTH_320_240_1.png,True,1
Farm A,zcrGV19YXnfoF4pRYHLS,18.75,0.0,5.0,670,988_5498_2025_01_25_11_10_01_229316_DEPTH_320_240_1.png,True,1
Farm A,zcrGV19YXnfoF4pRYHLS,18.75,0.0,5.0,670,988_5500_2025_01_25_11_10_01_438446_DEPTH_320_240_1.png,True,1
Farm A,zcrGV19YXnfoF4pRYHLS,18.75,0.0,5.0,670,988_5494_2025_01_25_11_10_00_831548_DEPTH_320_240_1.png,True,1
Farm A,zcrGV19YXnfoF4pRYHLS,18.75,0.0,5.0,670,988_5499_2025_01_25_11_10_01_333345_DEPTH_320_240_1.png,True,1
Farm A,zcrGV19YXnfoF4pRYHLS,18.75,0.0,5.0,670,988_5496_2025_01_25_11_10_01_033679_DEPTH_320_240_1.png,True,1
Farm A,zcrGV19YXnfoF4pRYHLS,18.75,0.0,5.0,670,988_5495_2025_01_25_11_10_00_928773_DEPTH_320_240_1.png,True,1
Farm B,0oCQhGHXXlDqqqV7eFCJ,24.35,0.0,5.0,1036,0118vd_12108_2025_01_25_17_16_57_922671_DEPTH_320_240_1.png,False,1
Farm B,0oCQhGHXXlDqqqV7eFCJ,24.35,0.0,5.0,1036,0118vd_12107_2025_01_25_17_16_57_829633_DEPTH_320_240_1.png,False,1
Farm B,0oCQhGHXXlDqqqV7eFCJ,24.35,0.0,5.0,1036,0118vd_12115_2025_01_25_17_16_58_628834_DEPTH_320_240_1.png,False,1
Farm B,0oCQhGHXXlDqqqV7eFCJ,24.35,0.0,5.0,1036,0118vd_12113_2025_01_25_17_16_58_430520_DEPTH_320_240_1.png,False,1
Farm B,0oCQhGHXXlDqqqV7eFCJ,24.35,0.0,5.0,1036,0118vd_12109_2025_01_25_17_16_58_026149_DEPTH_320_240_1.png,False,1
Farm B,0oCQhGHXXlDqqqV7eFCJ,24.35,0.0,5.0,1036,0118vd_12112_2025_01_25_17_16_58_328559_DEPTH_320_240_1.png,False,1
Farm B,0oCQhGHXXlDqqqV7eFCJ,24.35,0.0,5.0,1036,0118vd_12111_2025_01_25_17_16_58_239060_DEPTH_320_240_1.png,False,1
Farm B,0oCQhGHXXlDqqqV7eFCJ,24.35,0.0,5.0,1036,0118vd_12114_2025_01_25_17_16_58_529228_DEPTH_320_240_1.png,False,1
Farm B,0oCQhGHXXlDqqqV7eFCJ,24.35,0.0,5.0,1036,0118vd_12110_2025_01_25_17_16_58_136752_DEPTH_320_240_1.png,False,1
Farm B,1lpzMpxK7Q4XDDa0Vuet,42.9,0.0,4.0,1019,0047az_8991_2025_01_25_16_59_55_540528_DEPTH_320_240_1.png,False,1
Farm B,1lpzMpxK7Q4XDDa0Vuet,42.9,0.0,4.0,1019,0047az_8989_2025_01_25_16_59_55_338456_DEPTH_320_240_1.png,False,1
Farm B,1lpzMpxK7Q4XDDa0Vuet,42.9,0.0,4.0,1019,0047az_8992_2025_01_25_16_59_55_646845_DEPTH_320_240_1.png,False,1
Farm B,1lpzMpxK7Q4XDDa0Vuet,42.9,0.0,4.0,1019,0047az_8990_2025_01_25_16_59_55_446124_DEPTH_320_240_1.png,False,1
Farm B,2XRc4DYLS1y0kCzEzSMo,9.3,0.0,5.0,1066,6mf_14521_2025_01_25_17_46_18_970384_DEPTH_320_240_1.png,False,0
Farm B,2XRc4DYLS1y0kCzEzSMo,9.3,0.0,5.0,1066,6mf_14520_2025_01_25_17_46_18_875607_DEPTH_320_240_1.png,False,0
Farm B,2XRc4DYLS1y0kCzEzSMo,9.3,0.0,5.0,1066,6mf_14518_2025_01_25_17_46_18_665948_DEPTH_320_240_1.png,False,0
Farm B,2XRc4DYLS1y0kCzEzSMo,9.3,0.0,5.0,1066,6mf_14523_2025_01_25_17_46_19_180507_DEPTH_320_240_1.png,False,0
Farm B,2XRc4DYLS1y0kCzEzSMo,9.3,0.0,5.0,1066,6mf_14519_2025_01_25_17_46_18_772481_DEPTH_320_240_1.png,False,0
Farm B,2XRc4DYLS1y0kCzEzSMo,9.3,0.0,5.0,1066,6mf_14524_2025_01_25_17_46_19_304165_DEPTH_320_240_1.png,False,0
Farm B,2XRc4DYLS1y0kCzEzSMo,9.3,0.0,5.0,1066,6mf_14522_2025_01_25_17_46_19_073853_DEPTH_320_240_1.png,False,0
Farm B,2XRc4DYLS1y0kCzEzSMo,9.3,0.0,5.0,1066,6mf_14517_2025_01_25_17_46_18_551746_DEPTH_320_240_1.png,False,0
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8166_2025_01_25_16_56_16_569491_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8169_2025_01_25_16_56_16_867303_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8142_2025_01_25_16_56_14_136301_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8146_2025_01_25_16_56_14_563740_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8175_2025_01_25_16_56_17_509039_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8123_2025_01_25_16_56_12_280572_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8137_2025_01_25_16_56_13_648874_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8167_2025_01_25_16_56_16_665949_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8118_2025_01_25_16_56_11_783124_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8122_2025_01_25_16_56_12_194572_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8134_2025_01_25_16_56_13_349324_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8168_2025_01_25_16_56_16_769112_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8143_2025_01_25_16_56_14_240060_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8151_2025_01_25_16_56_15_072676_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8147_2025_01_25_16_56_14_668289_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8173_2025_01_25_16_56_17_296463_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8128_2025_01_25_16_56_12_768223_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8163_2025_01_25_16_56_16_274167_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8116_2025_01_25_16_56_11_566576_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8127_2025_01_25_16_56_12_670451_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8121_2025_01_25_16_56_12_095368_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8119_2025_01_25_16_56_11_891118_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8117_2025_01_25_16_56_11_677568_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8109_2025_01_25_16_56_10_866547_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8154_2025_01_25_16_56_15_374119_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8155_2025_01_25_16_56_15_472431_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8159_2025_01_25_16_56_15_876598_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8113_2025_01_25_16_56_11_279387_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8160_2025_01_25_16_56_15_979096_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8129_2025_01_25_16_56_12_861702_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8171_2025_01_25_16_56_17_087298_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8172_2025_01_25_16_56_17_201005_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8144_2025_01_25_16_56_14_338858_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8138_2025_01_25_16_56_13_749112_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8150_2025_01_25_16_56_14_978009_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8157_2025_01_25_16_56_15_673047_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8100_2025_01_25_16_56_09_554087_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8162_2025_01_25_16_56_16_171805_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8145_2025_01_25_16_56_14_457460_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8158_2025_01_25_16_56_15_774833_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8126_2025_01_25_16_56_12_571048_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8140_2025_01_25_16_56_13_955172_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8132_2025_01_25_16_56_13_155604_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8110_2025_01_25_16_56_10_974506_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8164_2025_01_25_16_56_16_378597_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8131_2025_01_25_16_56_13_060756_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8156_2025_01_25_16_56_15_566718_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8112_2025_01_25_16_56_11_183156_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8170_2025_01_25_16_56_16_969885_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8101_2025_01_25_16_56_10_068651_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8125_2025_01_25_16_56_12_469875_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8133_2025_01_25_16_56_13_255340_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8102_2025_01_25_16_56_10_170108_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8120_2025_01_25_16_56_11_982566_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8099_2025_01_25_16_56_09_088564_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8114_2025_01_25_16_56_11_373646_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8136_2025_01_25_16_56_13_542356_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8115_2025_01_25_16_56_11_468640_DEPTH_320_240_1.png,True,1
Farm B,2cxH3edqfiAyRCiS12jq,14.4,0.0,5.0,1016,0134az_8174_2025_01_25_16_56_17_407925_DEPTH_320_240_1.png,True,1
